low voltage,links,urban central air heat pump0,-3943.864686245275
low voltage,links,urban central resistive heater0,-56229.23160161148
low voltage,links,urban decentral air heat pump0,-11210.468510345743
low voltage,links,urban decentral resistive heater0,-13124.968361672916
low voltage,loads,agriculture electricity,-706.1372376733397
low voltage,loads,electricity,-39077.21123726457
low voltage,loads,industry electricity,-40151.82648401827
methanol,links,industry methanol0,-335.616438356
methanol,links,methanolisation1,3464.038877646733
methanol,links,shipping methanol0,-1891.23625812
methanol,stores,methanol,1187.6397351026535
naphtha for industry,links,naphtha for industry1,11791.0958904
naphtha for industry,loads,naphtha for industry,-11791.09589041096
oil,generators,oil,29758.887924768536
oil,links,Fischer-Tropsch1,0.008130419054588282
oil,links,agriculture machinery oil0,-352.691536994
oil,links,kerosene for aviation0,-13857.7522603
oil,links,naphtha for industry0,-11791.0958904
oil,stores,oil,3054.353385448456
process emissions,links,naphtha for industry3,413.24200913203606
process emissions,links,process emissions CC0,-2920.0911791258864
process emissions,links,process emissions0,-0.0001487823051320447
process emissions,loads,process emissions,2506.849315068493
rural heat,generators,rural solar thermal,0.009754235122048859
rural heat,links,rural air heat pump1,0.03189123758837585
rural heat,links,rural biomass boiler1,0.020001277446115844
rural heat,links,rural gas boiler1,11671.082939827407
rural heat,links,rural ground heat pump1,39130.67698811082
rural heat,links,rural resistive heater1,8781.747566093392
rural heat,links,rural water tanks charger0,-33708.67621397077
rural heat,links,rural water tanks discharger1,31700.79636791401
rural heat,loads,agriculture heat,-1335.4510346016823
rural heat,loads,rural heat,-61391.37060551364
rural water tanks,links,rural water tanks charger1,28204.049388229345
rural water tanks,links,rural water tanks discharger0,-37887.888571667274
rural water tanks,stores,rural water tanks,37887.882590832814
shipping methanol,links,shipping methanol1,1891.23625812
shipping methanol,loads,shipping methanol,-1891.2362581239158
solid biomass,links,rural biomass boiler0,-0.023257299355948655
solid biomass,links,solid biomass for industry CC0,-16378.741426846173
solid biomass,links,solid biomass for industry0,-0.00030921397410565987
solid biomass,links,urban central solid biomass CHP CC0,-10064.024364899538
solid biomass,links,urban central solid biomass CHP0,-0.01325300618162078
solid biomass,links,urban decentral biomass boiler0,-0.02228065051272579
solid biomass,stores,solid biomass,26442.824740082026
solid biomass for industry,links,solid biomass for industry CC1,14740.867284161555
solid biomass for industry,links,solid biomass for industry1,0.00030921397410565987
solid biomass for industry,loads,solid biomass for industry,-14740.867579908676
urban central heat,generators,urban central solar thermal,0.018633549812304015
urban central heat,links,DAC1,-0.00023752925856031177
urban central heat,links,Fischer-Tropsch3,0.00038413431703467765
urban central heat,links,H2 Electrolysis2,5.2873554664439406e-06
urban central heat,links,H2 Fuel Cell2,0.00010877978835647164
urban central heat,links,Sabatier3,0.0001875337272084078
urban central heat,links,methanolisation4,25.9813478954969
urban central heat,links,urban central air heat pump1,17834.37292548912
urban central heat,links,urban central gas CHP CC2,0.0007155102836195117
urban central heat,links,urban central gas CHP2,0.0005377201735227873
urban central heat,links,urban central gas boiler1,15965.432498463939
urban central heat,links,urban central resistive heater1,55666.93928559536
urban central heat,links,urban central solid biomass CHP CC2,0.0021021007018599824
urban central heat,links,urban central solid biomass CHP2,0.0009331621592658794
urban central heat,links,urban central water tanks charger0,-72697.25421240026
urban central heat,links,urban central water tanks discharger1,79755.66154241607
urban central heat,loads,low-temperature heat for industry,-1245.433789954338
urban central heat,loads,urban central heat,-130336.85385679267
urban central water tanks,links,urban central water tanks charger1,60825.7925995153
urban central water tanks,links,urban central water tanks discharger0,-95321.69420630581
urban central water tanks,stores,urban central water tanks,95321.6911695638
urban decentral heat,generators,urban decentral solar thermal,0.010076049745539247
urban decentral heat,links,DAC1,-5.871674262441508e-05
urban decentral heat,links,urban decentral air heat pump1,48252.50508450872
urban decentral heat,links,urban decentral biomass boiler1,0.01916135944094418
urban decentral heat,links,urban decentral gas boiler1,30039.119898156514
urban decentral heat,links,urban decentral resistive heater1,11812.471525505625
urban decentral heat,links,urban decentral water tanks charger0,-43217.81290323912
urban decentral heat,links,urban decentral water tanks discharger1,26737.188965441055
urban decentral heat,loads,urban decentral heat,-75557.59643872041
urban decentral water tanks,links,urban decentral water tanks charger1,36160.34405614017
urban decentral water tanks,links,urban decentral water tanks discharger0,-31955.52643174502
urban decentral water tanks,stores,urban decentral water tanks,31955.517773313262
